workbook,requested_view,twb_file,dashboard,zone_count,candidate_sheet_refs,zones_json
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DHB Características,95,Admin SM - BTN Instructivo Navegación | Admin SM - Contacto | Caracteristicas - BTN Mostrar Gráficos | Características - BTN | Características - Barras | Características - Filtro | Características - Jerarquía | Características - Torta | Características - Título | Cruces Relevantes - BTN | Cruces Relevantes - Filtro | Distribución Territorial - BTN | Distribución Territorial - Filtro | Evolución Temporal - Filtro | Evolución Temporal . BTN | Limpiar Filtros - BTN | Mapa Indicadores - BTN Abrir | Mapa Indicadores - BTN Cerrar | Mapa Indicadores - Tabla | Mapa Indicadores - Titulo | Tablero - BTN Documentación | Tablero - BTN Ficha indicadores | Tablero - BTN Reportes | Tablero - Datos | [federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:ANIO:ok] | [federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:APERTURA_NIVEL_1:nk] | [federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk] | [federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:UNIDAD_GEOGRAFICA_NOMBRE:nk] | horz | vert,"[{""h"": ""100000"", ""id"": ""4"", ""type-v2"": ""layout-basic"", ""w"": ""100000"", ""x"": ""0"", ""y"": ""0""}, {""h"": ""100000"", ""id"": ""1354"", ""param"": ""vert"", ""type-v2"": ""layout-flow"", ""w"": ""100000"", ""x"": ""0"", ""y"": ""0""}, {""fixed-size"": ""40"", ""friendly-name"": ""Home"", ""h"": ""1569"", ""id"": ""1374"", ""is-fixed"": ""true"", ""param"": ""horz"", ""type-v2"": ""layout-flow"", ""w"": ""100000"", ""x"": ""0"", ""y"": ""0""}, {""fixed-size"": ""55"", ""h"": ""1569"", ""id"": ""1375"", ""is-fixed"": ""true"", ""type-v2"": ""empty"", ""w"": ""4583"", ""x"": ""0"", ""y"": ""0""}, {""fixed-size"": ""953"", ""h"": ""1569"", ""id"": ""1376"", ""is-fixed"": ""true"", ""type-v2"": ""empty"", ""w"": ""79417"", ""x"": ""4583"", ""y"": ""0""}, {""fixed-size"": ""2360"", ""friendly-name"": ""Contenido"", ""h"": ""92549"", ""id"": ""945"", ""is-fixed"": ""true"", ""param"": ""horz"", ""type-v2"": ""layout-flow"", ""w"": ""100000"", ""x"": ""0"", ""y"": ""1569""}, {""fixed-size"": ""55"", ""friendly-name"": ""Lateral Izquierdo"", ""h"": ""92549"", ""id"": ""949"", ""is-fixed"": ""true"", ""param"": ""vert"", ""type-v2"": ""layout-flow"", ""w"": ""4583"", ""x"": ""0"", ""y"": ""1569""}, {""h"": ""92549"", ""id"": ""1356"", ""type-v2"": ""empty"", ""w"": ""4583"", ""x"": ""0"", ""y"": ""1569""}, {""fixed-size"": ""1090"", ""friendly-name"": ""Centro"", ""h"": ""92549"", ""id"": ""948"", ""is-fixed"": ""true"", ""param"": ""vert"", ""type-v2"": ""layout-flow"", ""w"": ""90833"", ""x"": ""4583"", ""y"": ""1569""}, {""fixed-size"": ""2282"", ""friendly-name"": ""Tablero y Footer"", ""h"": ""89490"", ""id"": ""3"", ""is-fixed"": ""true"", ""param"": ""vert"", ""type-v2"": ""layout-flow"", ""w"": ""90833"", ""x"": ""4583"", ""y"": ""1569""}, {""fixed-size"": ""2565"", ""friendly-name"": ""Tablero"", ""h"": ""89490"", ""id"": ""11"", ""is-fixed"": ""true"", ""param"": ""vert"", ""type-v2"": ""layout-flow"", ""w"": ""90833"", ""x"": ""4583"", ""y"": ""1569""}, {""fixed-size"": ""190"", ""friendly-name"": ""Datos tablero"", ""h"": ""7451"", ""id"": ""1213"", ""is-fixed"": ""true"", ""param"": ""horz"", ""type-v2"": ""layout-flow"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""1608""}, {""fixed-size"": ""1014"", ""h"": ""7451"", ""id"": ""1211"", ""is-fixed"": ""true"", ""name"": ""Tablero - Datos"", ""show-title"": ""false"", ""w"": ""85333"", ""x"": ""4666"", ""y"": ""1608""}, {""friendly-name"": ""Botones tablero"", ""h"": ""7451"", ""id"": ""1215"", ""layout-strategy-id"": ""distribute-evenly"", ""param"": ""vert"", ""type-v2"": ""layout-flow"", ""w"": ""5334"", ""x"": ""89999"", ""y"": ""1608""}, {""h"": ""2510"", ""id"": ""1167"", ""name"": ""Tablero - BTN Ficha indicadores"", ""show-title"": ""false"", ""w"": ""5333"", ""x"": ""90000"", ""y"": ""1608""}, {""h"": ""2470"", ""id"": ""1168"", ""name"": ""Tablero - BTN Documentación"", ""show-title"": ""false"", ""w"": ""5333"", ""x"": ""90000"", ""y"": ""4118""}, {""h"": ""2471"", ""id"": ""1216"", ""name"": ""Tablero - BTN Reportes"", ""show-title"": ""false"", ""w"": ""5333"", ""x"": ""90000"", ""y"": ""6588""}, {""fixed-size"": ""55"", ""friendly-name"": ""Mapa de Indicadores"", ""h"": ""2157"", ""id"": ""1417"", ""is-fixed"": ""true"", ""param"": ""horz"", ""type-v2"": ""layout-flow"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""9059""}, {""fixed-size"": ""71"", ""h"": ""2079"", ""id"": ""1148"", ""is-fixed"": ""true"", ""name"": ""Mapa Indicadores - BTN Abrir"", ""show-title"": ""false"", ""w"": ""6584"", ""x"": ""4749"", ""y"": ""9098""}, {""fixed-size"": ""1033"", ""h"": ""2079"", ""id"": ""1067"", ""is-fixed"": ""true"", ""name"": ""Mapa Indicadores - Titulo"", ""show-title"": ""false"", ""w"": ""79333"", ""x"": ""11333"", ""y"": ""9098""}, {""fixed-size"": ""47"", ""h"": ""2079"", ""id"": ""1624"", ""is-fixed"": ""true"", ""name"": ""Mapa Indicadores - BTN Cerrar"", ""show-title"": ""false"", ""w"": ""4584"", ""x"": ""90666"", ""y"": ""9098""}, {""fixed-size"": ""2100"", ""friendly-name"": ""Indicadores, Secciones y Gráficos"", ""h"": ""79804"", ""id"": ""1095"", ""is-fixed"": ""true"", ""param"": ""vert"", ""type-v2"": ""layout-flow"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""11216""}, {""friendly-name"": ""Indicadores"", ""h"": ""39"", ""id"": ""1087"", ""param"": ""vert"", ""type-v2"": ""layout-flow"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""11216""}, {""h"": ""19530"", ""id"": ""1085"", ""name"": ""Mapa Indicadores - Tabla"", ""show-title"": ""false"", ""w"": ""90501"", ""x"": ""4749"", ""y"": ""17137""}, {""fixed-size"": ""1535"", ""friendly-name"": ""Secciones y Gráficos"", ""h"": ""60196"", ""id"": ""1097"", ""is-fixed"": ""true"", ""param"": ""vert"", ""type-v2"": ""layout-flow"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""11255""}, {""fixed-size"": ""45"", ""friendly-name"": ""Menú Gráficos"", ""h"": ""1765"", ""id"": ""1050"", ""is-fixed"": ""true"", ""param"": ""horz"", ""type-v2"": ""layout-flow"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""11255""}, {""fixed-size"": ""1018"", ""h"": ""1765"", ""id"": ""1108"", ""is-fixed"": ""true"", ""param"": ""horz"", ""type-v2"": ""layout-flow"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""11255""}, {""h"": ""1765"", ""id"": ""1118"", ""param"": ""horz"", ""type-v2"": ""layout-flow"", ""w"": ""22666"", ""x"": ""4666"", ""y"": ""11255""}, {""h"": ""1765"", ""id"": ""1040"", ""name"": ""Evolución Temporal . BTN"", ""show-title"": ""false"", ""w"": ""22666"", ""x"": ""4666"", ""y"": ""11255""}, {""h"": ""1765"", ""id"": ""1117"", ""param"": ""horz"", ""type-v2"": ""layout-flow"", ""w"": ""22666"", ""x"": ""27332"", ""y"": ""11255""}, {""h"": ""1765"", ""id"": ""1038"", ""name"": ""Características - BTN"", ""show-title"": ""false"", ""w"": ""22666"", ""x"": ""27332"", ""y"": ""11255""}, {""h"": ""1765"", ""id"": ""1110"", ""param"": ""horz"", ""type-v2"": ""layout-flow"", ""w"": ""22666"", ""x"": ""49998"", ""y"": ""11255""}, {""h"": ""1765"", ""id"": ""1042"", ""name"": ""Cruces Relevantes - BTN"", ""show-title"": ""false"", ""w"": ""22666"", ""x"": ""49998"", ""y"": ""11255""}, {""h"": ""1765"", ""id"": ""1116"", ""param"": ""horz"", ""type-v2"": ""layout-flow"", ""w"": ""22666"", ""x"": ""72664"", ""y"": ""11255""}, {""h"": ""1765"", ""id"": ""1033"", ""name"": ""Distribución Territorial - BTN"", ""show-title"": ""false"", ""w"": ""22666"", ""x"": ""72664"", ""y"": ""11255""}, {""fixed-size"": ""2060"", ""friendly-name"": ""Gráficos Distribuciones"", ""h"": ""58431"", ""id"": ""14"", ""is-fixed"": ""true"", ""param"": ""horz"", ""type-v2"": ""layout-flow"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""13020""}, {""fixed-size"": ""840"", ""h"": ""58431"", ""id"": ""41"", ""is-fixed"": ""true"", ""param"": ""vert"", ""type-v2"": ""layout-flow"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""13020""}, {""fixed-size"": ""212"", ""friendly-name"": ""Sección filtros"", ""h"": ""8863"", ""id"": ""568"", ""is-fixed"": ""true"", ""param"": ""vert"", ""type-v2"": ""layout-flow"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""13020""}, {""fixed-size"": ""54"", ""forceUpdate"": ""true"", ""h"": ""2510"", ""id"": ""569"", ""is-fixed"": ""true"", ""type-v2"": ""text"", ""w"": ""86335"", ""x"": ""6832"", ""y"": ""13647""}, {""fixed-size"": ""126"", ""friendly-name"": ""Filtro"", ""h"": ""4941"", ""id"": ""233"", ""is-fixed"": ""true"", ""param"": ""horz"", ""type-v2"": ""layout-flow"", ""w"": ""86335"", ""x"": ""6832"", ""y"": ""16157""}, {""fixed-size"": ""445"", ""h"": ""4941"", ""id"": ""451"", ""is-fixed"": ""true"", ""layout-strategy-id"": ""distribute-evenly"", ""param"": ""vert"", ""type-v2"": ""layout-flow"", ""w"": ""36917"", ""x"": ""6832"", ""y"": ""16157""}, {""h"": ""2470"", ""id"": ""1899"", ""mode"": ""dropdown"", ""name"": ""Características - Filtro"", ""param"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""show-all"": ""false"", ""show-exclude"": ""false"", ""show-mode"": ""false"", ""type-v2"": ""filter"", ""values"": ""relevant"", ""w"": ""36917"", ""x"": ""6833"", ""y"": ""16157""}, {""h"": ""2471"", ""id"": ""1901"", ""mode"": ""dropdown"", ""name"": ""Características - Filtro"", ""param"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:ANIO:ok]"", ""show-all"": ""false"", ""show-exclude"": ""false"", ""show-mode"": ""false"", ""type-v2"": ""filter"", ""values"": ""relevant"", ""w"": ""36917"", ""x"": ""6833"", ""y"": ""18627""}, {""fixed-size"": ""445"", ""h"": ""4941"", ""id"": ""467"", ""is-fixed"": ""true"", ""layout-strategy-id"": ""distribute-evenly"", ""param"": ""vert"", ""type-v2"": ""layout-flow"", ""w"": ""36917"", ""x"": ""43749"", ""y"": ""16157""}, {""h"": ""2470"", ""id"": ""1900"", ""mode"": ""dropdown"", ""name"": ""Características - Filtro"", ""param"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:APERTURA_NIVEL_1:nk]"", ""show-all"": ""false"", ""show-exclude"": ""false"", ""show-mode"": ""false"", ""type-v2"": ""filter"", ""values"": ""relevant"", ""w"": ""36917"", ""x"": ""43750"", ""y"": ""16157""}, {""h"": ""2471"", ""id"": ""1902"", ""mode"": ""dropdown"", ""name"": ""Características - Filtro"", ""param"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:UNIDAD_GEOGRAFICA_NOMBRE:nk]"", ""show-all"": ""false"", ""show-exclude"": ""false"", ""show-mode"": ""false"", ""type-v2"": ""filter"", ""values"": ""relevant"", ""w"": ""36917"", ""x"": ""43750"", ""y"": ""18627""}, {""fixed-size"": ""150"", ""h"": ""4941"", ""id"": ""1908"", ""is-fixed"": ""true"", ""param"": ""vert"", ""type-v2"": ""layout-flow"", ""w"": ""12501"", ""x"": ""80666"", ""y"": ""16157""}, {""h"": ""2470"", ""id"": ""1905"", ""name"": ""Limpiar Filtros - BTN"", ""show-title"": ""false"", ""w"": ""12501"", ""x"": ""80666"", ""y"": ""16157""}, {""h"": ""2470"", ""id"": ""1898"", ""name"": ""Caracteristicas - BTN Mostrar Gráficos"", ""show-title"": ""false"", ""w"": ""12501"", ""x"": ""80666"", ""y"": ""18627""}, {""h"": ""49568"", ""id"": ""442"", ""param"": ""horz"", ""type-v2"": ""layout-flow"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""21883""}, {""friendly-name"": ""Gráficos"", ""h"": ""49568"", ""id"": ""344"", ""param"": ""vert"", ""type-v2"": ""layout-flow"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""21883""}, {""fixed-size"": ""72"", ""h"": ""3138"", ""id"": ""1289"", ""is-fixed"": ""true"", ""name"": ""Características - Título"", ""show-title"": ""false"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""21883""}, {""fixed-size"": ""392"", ""h"": ""15476"", ""id"": ""1299"", ""is-fixed"": ""true"", ""name"": ""Características - Torta"", ""show-title"": ""false"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""25021""}, {""fixed-size"": ""392"", ""h"": ""15476"", ""id"": ""1432"", ""is-fixed"": ""true"", ""name"": ""Características - Barras"", ""show-title"": ""false"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""40497""}, {""fixed-size"": ""392"", ""h"": ""15478"", ""id"": ""1295"", ""is-fixed"": ""true"", ""name"": ""Características - Jerarquía"", ""show-title"": ""false"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""55973""}, {""fixed-size"": ""70"", ""h"": ""2745"", ""id"": ""1789"", ""is-fixed"": ""true"", ""param"": ""horz"", ""type-v2"": ""layout-flow"", ""w"": ""90833"", ""x"": ""4583"", ""y"": ""91059""}, {""h"": ""2745"", ""id"": ""1790"", ""name"": ""Admin SM - Contacto"", ""show-title"": ""false"", ""w"": ""85833"", ""x"": ""4583"", ""y"": ""91059""}, {""fixed-size"": ""52"", ""h"": ""2745"", ""id"": ""1791"", ""is-fixed"": ""true"", ""name"": ""Admin SM - BTN Instructivo Navegación"", ""show-title"": ""false"", ""w"": ""5000"", ""x"": ""90416"", ""y"": ""91059""}, {""fixed-size"": ""55"", ""friendly-name"": ""Lateral Derecho"", ""h"": ""92549"", ""id"": ""950"", ""is-fixed"": ""true"", ""param"": ""vert"", ""type-v2"": ""layout-flow"", ""w"": ""4583"", ""x"": ""95416"", ""y"": ""1569""}, {""h"": ""92549"", ""id"": ""1357"", ""type-v2"": ""empty"", ""w"": ""4583"", ""x"": ""95416"", ""y"": ""1569""}, {""h"": ""1725"", ""id"": ""1897"", ""name"": ""Características - Filtro"", ""show-title"": ""false"", ""w"": ""3667"", ""x"": ""-66667"", ""y"": ""19098""}, {""h"": ""1647"", ""id"": ""1921"", ""name"": ""Evolución Temporal - Filtro"", ""show-title"": ""false"", ""w"": ""3833"", ""x"": ""-66667"", ""y"": ""14471""}, {""h"": ""1725"", ""id"": ""1922"", ""name"": ""Cruces Relevantes - Filtro"", ""show-title"": ""false"", ""w"": ""3250"", ""x"": ""-66667"", ""y"": ""15255""}, {""h"": ""1608"", ""id"": ""1929"", ""name"": ""Distribución Territorial - Filtro"", ""show-title"": ""false"", ""w"": ""2417"", ""x"": ""-66667"", ""y"": ""12980""}, {""h"": ""100000"", ""id"": ""2261"", ""type-v2"": ""layout-basic"", ""w"": ""100000"", ""x"": ""0"", ""y"": ""0""}, {""h"": ""99372"", ""id"": ""2260"", ""param"": ""vert"", ""type-v2"": ""layout-flow"", ""w"": ""98666"", ""x"": ""667"", ""y"": ""314""}, {""fixed-size"": ""170"", ""h"": ""7451"", ""id"": ""1211"", ""is-fixed"": ""true"", ""name"": ""Tablero - Datos"", ""show-title"": ""false"", ""w"": ""85333"", ""x"": ""4666"", ""y"": ""1608""}, {""fixed-size"": ""64"", ""h"": ""2510"", ""id"": ""1167"", ""is-fixed"": ""true"", ""name"": ""Tablero - BTN Ficha indicadores"", ""show-title"": ""false"", ""w"": ""5333"", ""x"": ""90000"", ""y"": ""1608""}, {""fixed-size"": ""63"", ""h"": ""2470"", ""id"": ""1168"", ""is-fixed"": ""true"", ""name"": ""Tablero - BTN Documentación"", ""show-title"": ""false"", ""w"": ""5333"", ""x"": ""90000"", ""y"": ""4118""}, {""fixed-size"": ""63"", ""h"": ""2471"", ""id"": ""1216"", ""is-fixed"": ""true"", ""name"": ""Tablero - BTN Reportes"", ""show-title"": ""false"", ""w"": ""5333"", ""x"": ""90000"", ""y"": ""6588""}, {""fixed-size"": ""45"", ""h"": ""2079"", ""id"": ""1148"", ""is-fixed"": ""true"", ""name"": ""Mapa Indicadores - BTN Abrir"", ""show-title"": ""false"", ""w"": ""6584"", ""x"": ""4749"", ""y"": ""9098""}, {""fixed-size"": ""53"", ""h"": ""2079"", ""id"": ""1067"", ""is-fixed"": ""true"", ""name"": ""Mapa Indicadores - Titulo"", ""show-title"": ""false"", ""w"": ""79333"", ""x"": ""11333"", ""y"": ""9098""}, {""fixed-size"": ""45"", ""h"": ""2079"", ""id"": ""1624"", ""is-fixed"": ""true"", ""name"": ""Mapa Indicadores - BTN Cerrar"", ""show-title"": ""false"", ""w"": ""4584"", ""x"": ""90666"", ""y"": ""9098""}, {""fixed-size"": ""45"", ""h"": ""1765"", ""id"": ""1040"", ""is-fixed"": ""true"", ""name"": ""Evolución Temporal . BTN"", ""show-title"": ""false"", ""w"": ""22666"", ""x"": ""4666"", ""y"": ""11255""}, {""fixed-size"": ""45"", ""h"": ""1765"", ""id"": ""1038"", ""is-fixed"": ""true"", ""name"": ""Características - BTN"", ""show-title"": ""false"", ""w"": ""22666"", ""x"": ""27332"", ""y"": ""11255""}, {""fixed-size"": ""45"", ""h"": ""1765"", ""id"": ""1042"", ""is-fixed"": ""true"", ""name"": ""Cruces Relevantes - BTN"", ""show-title"": ""false"", ""w"": ""22666"", ""x"": ""49998"", ""y"": ""11255""}, {""fixed-size"": ""45"", ""h"": ""1765"", ""id"": ""1033"", ""is-fixed"": ""true"", ""name"": ""Distribución Territorial - BTN"", ""show-title"": ""false"", ""w"": ""22666"", ""x"": ""72664"", ""y"": ""11255""}, {""fixed-size"": ""41"", ""h"": ""1608"", ""id"": ""1929"", ""is-fixed"": ""true"", ""name"": ""Distribución Territorial - Filtro"", ""show-title"": ""false"", ""w"": ""2417"", ""x"": ""-66667"", ""y"": ""12980""}, {""fixed-size"": ""54"", ""forceUpdate"": ""true"", ""h"": ""2510"", ""id"": ""569"", ""type-v2"": ""text"", ""w"": ""86335"", ""x"": ""6832"", ""y"": ""13647""}, {""fixed-size"": ""42"", ""h"": ""1647"", ""id"": ""1921"", ""is-fixed"": ""true"", ""name"": ""Evolución Temporal - Filtro"", ""show-title"": ""false"", ""w"": ""3833"", ""x"": ""-66667"", ""y"": ""14471""}, {""fixed-size"": ""44"", ""h"": ""1725"", ""id"": ""1922"", ""is-fixed"": ""true"", ""name"": ""Cruces Relevantes - Filtro"", ""show-title"": ""false"", ""w"": ""3250"", ""x"": ""-66667"", ""y"": ""15255""}, {""fixed-size"": ""55"", ""h"": ""2470"", ""id"": ""1905"", ""is-fixed"": ""true"", ""name"": ""Limpiar Filtros - BTN"", ""show-title"": ""false"", ""w"": ""12501"", ""x"": ""80666"", ""y"": ""16157""}, {""fixed-size"": ""280"", ""h"": ""19530"", ""id"": ""1085"", ""is-fixed"": ""true"", ""name"": ""Mapa Indicadores - Tabla"", ""show-title"": ""false"", ""w"": ""90501"", ""x"": ""4749"", ""y"": ""17137""}, {""fixed-size"": ""55"", ""h"": ""2470"", ""id"": ""1898"", ""is-fixed"": ""true"", ""name"": ""Caracteristicas - BTN Mostrar Gráficos"", ""show-title"": ""false"", ""w"": ""12501"", ""x"": ""80666"", ""y"": ""18627""}, {""h"": ""2470"", ""id"": ""1899"", ""mode"": ""dropdown"", ""name"": ""Características - Filtro"", ""param"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""show-all"": ""false"", ""show-exclude"": ""false"", ""show-mode"": ""false"", ""type-v2"": ""filter"", ""values"": ""relevant"", ""w"": ""36917"", ""x"": ""6833"", ""y"": ""16157""}, {""h"": ""2471"", ""id"": ""1901"", ""mode"": ""dropdown"", ""name"": ""Características - Filtro"", ""param"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:ANIO:ok]"", ""show-all"": ""false"", ""show-exclude"": ""false"", ""show-mode"": ""false"", ""type-v2"": ""filter"", ""values"": ""relevant"", ""w"": ""36917"", ""x"": ""6833"", ""y"": ""18627""}, {""h"": ""2470"", ""id"": ""1900"", ""mode"": ""dropdown"", ""name"": ""Características - Filtro"", ""param"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:APERTURA_NIVEL_1:nk]"", ""show-all"": ""false"", ""show-exclude"": ""false"", ""show-mode"": ""false"", ""type-v2"": ""filter"", ""values"": ""relevant"", ""w"": ""36917"", ""x"": ""43750"", ""y"": ""16157""}, {""h"": ""2471"", ""id"": ""1902"", ""mode"": ""dropdown"", ""name"": ""Características - Filtro"", ""param"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:UNIDAD_GEOGRAFICA_NOMBRE:nk]"", ""show-all"": ""false"", ""show-exclude"": ""false"", ""show-mode"": ""false"", ""type-v2"": ""filter"", ""values"": ""relevant"", ""w"": ""36917"", ""x"": ""43750"", ""y"": ""18627""}, {""fixed-size"": ""44"", ""h"": ""1725"", ""id"": ""1897"", ""is-fixed"": ""true"", ""name"": ""Características - Filtro"", ""show-title"": ""false"", ""w"": ""3667"", ""x"": ""-66667"", ""y"": ""19098""}, {""fixed-size"": ""72"", ""h"": ""3138"", ""id"": ""1289"", ""is-fixed"": ""true"", ""name"": ""Características - Título"", ""show-title"": ""false"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""21883""}, {""fixed-size"": ""280"", ""h"": ""15476"", ""id"": ""1299"", ""is-fixed"": ""true"", ""name"": ""Características - Torta"", ""show-title"": ""false"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""25021""}, {""fixed-size"": ""280"", ""h"": ""15476"", ""id"": ""1432"", ""is-fixed"": ""true"", ""name"": ""Características - Barras"", ""show-title"": ""false"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""40497""}, {""fixed-size"": ""280"", ""h"": ""15478"", ""id"": ""1295"", ""is-fixed"": ""true"", ""name"": ""Características - Jerarquía"", ""show-title"": ""false"", ""w"": ""90667"", ""x"": ""4666"", ""y"": ""55973""}, {""fixed-size"": ""51"", ""h"": ""2745"", ""id"": ""1790"", ""is-fixed"": ""true"", ""name"": ""Admin SM - Contacto"", ""show-title"": ""false"", ""w"": ""85833"", ""x"": ""4583"", ""y"": ""91059""}, {""fixed-size"": ""62"", ""h"": ""2745"", ""id"": ""1791"", ""is-fixed"": ""true"", ""name"": ""Admin SM - BTN Instructivo Navegación"", ""show-title"": ""false"", ""w"": ""5000"", ""x"": ""90416"", ""y"": ""91059""}]"
