workbook,requested_view,twb_file,worksheet,column,class,filter_attrs_json,group_filters_json
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Provincial Tabla,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk]"", ""filter-group"": ""27""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811823804420:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Provincial Tabla,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811825987589:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811825987589:nk]""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811825987589:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Provincial Tabla,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""filter-group"": ""10""}","[{""function"": ""level-members"", ""level"": ""[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Regional Geográfico,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_MAPA],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_MAPA]"", ""filter-group"": ""9""}",[]
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Regional Geográfico,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:ANIO:ok],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:ANIO:ok]"", ""filter-group"": ""4""}","[{""function"": ""level-members"", ""level"": ""[none:ANIO:ok]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Regional Geográfico,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:BTN Mostrar Gráficos Cruces Relevantes (copy) (copy)_54254335887220741:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:BTN Mostrar Gráficos Cruces Relevantes (copy) (copy)_54254335887220741:nk]"", ""filter-group"": ""19""}","[{""function"": ""member"", ""level"": ""[none:BTN Mostrar Gráficos Cruces Relevantes (copy) (copy)_54254335887220741:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Regional Geográfico,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk]"", ""filter-group"": ""27""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811823804420:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Regional Geográfico,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811825987589:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811825987589:nk]""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811825987589:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Regional Geográfico,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""filter-group"": ""10""}","[{""function"": ""level-members"", ""level"": ""[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Regional Tabla,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_MAPA],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_MAPA]"", ""filter-group"": ""9""}",[]
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Regional Tabla,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:ANIO:ok],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:ANIO:ok]"", ""filter-group"": ""4""}","[{""function"": ""level-members"", ""level"": ""[none:ANIO:ok]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Regional Tabla,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:BTN Mostrar Gráficos Cruces Relevantes (copy) (copy)_54254335887220741:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:BTN Mostrar Gráficos Cruces Relevantes (copy) (copy)_54254335887220741:nk]"", ""filter-group"": ""19""}","[{""function"": ""member"", ""level"": ""[none:BTN Mostrar Gráficos Cruces Relevantes (copy) (copy)_54254335887220741:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Regional Tabla,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk]"", ""filter-group"": ""27""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811823804420:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Regional Tabla,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811825987589:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811825987589:nk]""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811825987589:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Regional Tabla,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""filter-group"": ""10""}","[{""function"": ""level-members"", ""level"": ""[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Tapa valores geográfico,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_MAPA],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_MAPA]"", ""filter-group"": ""9""}",[]
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Tapa valores geográfico,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:ANIO:ok],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:ANIO:ok]"", ""filter-group"": ""4""}","[{""function"": ""level-members"", ""level"": ""[none:ANIO:ok]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Tapa valores geográfico,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk]"", ""filter-group"": ""27""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811823804420:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Tapa valores geográfico,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811825987589:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811825987589:nk]""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811825987589:nk]"", ""member"": ""false"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Tapa valores geográfico,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""filter-group"": ""10""}","[{""function"": ""level-members"", ""level"": ""[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Título,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_MAPA],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_MAPA]"", ""filter-group"": ""9""}",[]
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Título,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:ANIO:ok],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:ANIO:ok]"", ""filter-group"": ""4""}","[{""function"": ""level-members"", ""level"": ""[none:ANIO:ok]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Título,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:BTN Mostrar Gráficos Cruces Relevantes (copy) (copy)_54254335887220741:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:BTN Mostrar Gráficos Cruces Relevantes (copy) (copy)_54254335887220741:nk]"", ""filter-group"": ""19""}","[{""function"": ""member"", ""level"": ""[none:BTN Mostrar Gráficos Cruces Relevantes (copy) (copy)_54254335887220741:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Título,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk]"", ""filter-group"": ""27""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811823804420:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Título,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811825987589:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811825987589:nk]""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811825987589:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Distribución Territorial - Título,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""filter-group"": ""10""}","[{""function"": ""level-members"", ""level"": ""[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - BTN Mostrar Gráficos,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:BTN Mostrar Gráficos Cruces Relevantes (copy)_54254335887208452:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:BTN Mostrar Gráficos Cruces Relevantes (copy)_54254335887208452:nk]""}","[{""function"": ""member"", ""level"": ""[none:BTN Mostrar Gráficos Cruces Relevantes (copy)_54254335887208452:nk]"", ""member"": ""false"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Filtro,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_SERIES_TEMPORALES_1],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_SERIES_TEMPORALES_1]"", ""filter-group"": ""20""}","[{""function"": ""level-members"", ""level"": ""[TIPO_DE_DATO]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Filtro,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:APERTURA_NIVEL_1:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:APERTURA_NIVEL_1:nk]"", ""filter-group"": ""21""}","[{""function"": ""level-members"", ""level"": ""[none:APERTURA_NIVEL_1:nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Filtro,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk]"", ""filter-group"": ""27""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811823804420:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Filtro,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811825987589:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811825987589:nk]""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811825987589:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Filtro,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""filter-group"": ""22""}","[{""function"": ""level-members"", ""level"": ""[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Filtro Indicador,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_SERIES_TEMPORALES_1],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_SERIES_TEMPORALES_1]"", ""filter-group"": ""20""}","[{""function"": ""level-members"", ""level"": ""[TIPO_DE_DATO]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Filtro Indicador,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:APERTURA_NIVEL_1:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:APERTURA_NIVEL_1:nk]"", ""filter-group"": ""21""}","[{""function"": ""level-members"", ""level"": ""[none:APERTURA_NIVEL_1:nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Filtro Indicador,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk]"", ""filter-group"": ""27""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811823804420:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Filtro Indicador,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""filter-group"": ""22""}","[{""function"": ""level-members"", ""level"": ""[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Lineas x año,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_SERIES_TEMPORALES_1],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_SERIES_TEMPORALES_1]"", ""filter-group"": ""20""}","[{""function"": ""level-members"", ""level"": ""[TIPO_DE_DATO]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Lineas x año,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[attr:APERTURA_NIVEL_1:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[attr:APERTURA_NIVEL_1:nk]""}","[{""function"": ""level-members"", ""level"": ""[attr:APERTURA_NIVEL_1:nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Lineas x año,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[attr:INDICADOR_NOMBRE (Indicadores):nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[attr:INDICADOR_NOMBRE (Indicadores):nk]""}","[{""function"": ""level-members"", ""level"": ""[attr:INDICADOR_NOMBRE (Indicadores):nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Lineas x año,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:APERTURA_NIVEL_1:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:APERTURA_NIVEL_1:nk]"", ""filter-group"": ""21""}","[{""function"": ""level-members"", ""level"": ""[none:APERTURA_NIVEL_1:nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Lineas x año,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:BTN Mostrar Gráficos Cruces Relevantes (copy)_54254335887208452:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:BTN Mostrar Gráficos Cruces Relevantes (copy)_54254335887208452:nk]""}","[{""function"": ""member"", ""level"": ""[none:BTN Mostrar Gráficos Cruces Relevantes (copy)_54254335887208452:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Lineas x año,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk]"", ""filter-group"": ""27""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811823804420:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Lineas x año,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811825987589:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811825987589:nk]""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811825987589:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
